latitude; longitude; gravity; height; topo
18.10000;195.00000;978517.45933;0.00000;-5569.34024
18.00000;195.00000;978517.11640;0.00000;-5566.13948
17.90000;195.00000;978510.10443;0.00000;-5601.83646
17.80000;195.00000;978510.32827;0.00000;-5444.80574
17.70000;195.00000;978508.65289;0.00000;-5443.33139
17.60000;195.00000;978503.39981;0.00000;-5485.59932
17.50000;195.00000;978499.18066;0.00000;-5467.58146
17.40000;195.00000;978496.36823;0.00000;-5444.77626
17.30000;195.00000;978488.04481;0.00000;-5420.18647
17.20000;195.00000;978483.09190;0.00000;-5365.80127
17.10000;195.00000;978477.96174;0.00000;-5420.08612
17.00000;195.00000;978474.29282;0.00000;-5325.68353
16.90000;195.00000;978467.65447;0.00000;-5535.69551
16.80000;195.00000;978457.19052;0.00000;-5582.79419
16.70000;195.00000;978451.77100;0.00000;-5555.20912
16.60000;195.00000;978450.03762;0.00000;-5424.92013
16.50000;195.00000;978451.80919;0.00000;-5426.30216
16.40000;195.00000;978446.75163;0.00000;-5384.12068
16.30000;195.00000;978439.97980;0.00000;-5461.42140
16.20000;195.00000;978434.78071;0.00000;-5432.29364
16.10000;195.00000;978438.32384;0.00000;-5289.89121
16.00000;195.00000;978434.16180;0.00000;-5334.83621
15.90000;195.00000;978434.00737;0.00000;-5243.98100
15.80000;195.00000;978428.92551;0.00000;-5403.42559
15.70000;195.00000;978425.06204;0.00000;-5347.29955
15.60000;195.00000;978420.56048;0.00000;-5340.84625
15.50000;195.00000;978416.21801;0.00000;-5071.58995
15.40000;195.00000;978407.53427;0.00000;-5291.22066
15.30000;195.00000;978404.57606;0.00000;-5179.81019
15.20000;195.00000;978396.43622;0.00000;-5321.54664
15.10000;195.00000;978386.64778;0.00000;-5530.33886
15.00000;195.00000;978381.56485;0.00000;-5379.17636
14.90000;195.00000;978378.39381;0.00000;-5378.76169
14.80000;195.00000;978373.75342;0.00000;-5355.18649
14.70000;195.00000;978369.57203;0.00000;-5400.41212
14.60000;195.00000;978363.69390;0.00000;-5353.73537
14.50000;195.00000;978357.86680;0.00000;-5399.85944
14.40000;195.00000;978353.80180;0.00000;-5162.05137
14.30000;195.00000;978350.03175;0.00000;-5320.55562
14.20000;195.00000;978340.63142;0.00000;-5527.08883
14.10000;195.00000;978333.93975;0.00000;-5531.43521
14.00000;195.00000;978325.67039;0.00000;-5514.76113
13.90000;195.00000;978319.77718;0.00000;-5557.75791
13.80000;195.00000;978313.79873;0.00000;-5511.79430
13.70000;195.00000;978313.66306;0.00000;-5461.81356
13.60000;195.00000;978309.94677;0.00000;-5403.87233
13.50000;195.00000;978306.74626;0.00000;-5449.54576
13.40000;195.00000;978299.21092;0.00000;-5364.55653
13.30000;195.00000;978295.40952;0.00000;-5431.44691
13.20000;195.00000;978295.50384;0.00000;-5523.99911
13.10000;195.00000;978307.58681;0.00000;-4889.12684
13.00000;195.00000;978336.79154;0.00000;-3886.22542
28.00000;195.10000;979192.10845;0.00000;-4941.00965
27.90000;195.10000;979167.63457;0.00000;-5128.09105
27.80000;195.10000;979158.12323;0.00000;-5162.91796
27.70000;195.10000;979156.20994;0.00000;-4776.82459
27.60000;195.10000;979144.49756;0.00000;-5039.05562
27.50000;195.10000;979149.94341;0.00000;-4642.32072
27.40000;195.10000;979150.50862;0.00000;-4747.40010
27.30000;195.10000;979137.74043;0.00000;-4728.53139
27.20000;195.10000;979130.12731;0.00000;-4892.95976
27.10000;195.10000;979120.73249;0.00000;-4829.40673
27.00000;195.10000;979116.51216;0.00000;-4840.17063
26.90000;195.10000;979113.49431;0.00000;-4700.68626
26.80000;195.10000;979107.99909;0.00000;-4676.66991
26.70000;195.10000;979101.81366;0.00000;-4642.84951
26.60000;195.10000;979095.42208;0.00000;-4658.00366
26.50000;195.10000;979084.27824;0.00000;-4722.34983
26.40000;195.10000;979071.65022;0.00000;-4820.36823
26.30000;195.10000;979059.78450;0.00000;-4867.48592
26.20000;195.10000;979051.89540;0.00000;-4886.31376
26.10000;195.10000;979051.93431;0.00000;-4623.09041
26.00000;195.10000;979050.02036;0.00000;-4507.03154
25.90000;195.10000;979039.12668;0.00000;-4661.17689
25.80000;195.10000;979022.48261;0.00000;-4753.08042
25.70000;195.10000;979007.81042;0.00000;-4830.92682
25.60000;195.10000;979000.70261;0.00000;-4868.99382
25.50000;195.10000;978994.03798;0.00000;-4900.01048
25.40000;195.10000;978987.73315;0.00000;-4948.46158
25.30000;195.10000;978975.36358;0.00000;-4867.52376
25.20000;195.10000;978968.42939;0.00000;-4946.20210
25.10000;195.10000;978956.86481;0.00000;-4892.27074
25.00000;195.10000;978942.58607;0.00000;-4879.31342
24.90000;195.10000;978935.17430;0.00000;-5049.62385
24.80000;195.10000;978926.13108;0.00000;-4999.50899
24.70000;195.10000;978910.08008;0.00000;-5042.27797
24.60000;195.10000;978900.38314;0.00000;-5053.43957
24.50000;195.10000;978889.35863;0.00000;-4897.18519
24.40000;195.10000;978882.06479;0.00000;-4941.02071
24.30000;195.10000;978872.31805;0.00000;-4794.33199
24.20000;195.10000;978867.26030;0.00000;-4577.65416
24.10000;195.10000;978870.53432;0.00000;-4562.96026
24.00000;195.10000;978876.50698;0.00000;-4235.16458
23.90000;195.10000;978881.98339;0.00000;-4071.95193
23.80000;195.10000;978915.88716;0.00000;-3022.98823
23.70000;195.10000;979013.02274;0.00000;-1073.72654
23.60000;195.10000;979093.76145;0.00000;-294.94249
23.50000;195.10000;978974.33893;0.00000;-2618.41721
23.40000;195.10000;978892.39091;0.00000;-3185.07114
23.30000;195.10000;978870.37662;0.00000;-3489.28160
23.20000;195.10000;978841.76820;0.00000;-3944.78051
23.10000;195.10000;978826.04915;0.00000;-4184.28578
23.00000;195.10000;978807.07421;0.00000;-4353.92049
22.90000;195.10000;978796.39248;0.00000;-4512.16006
22.80000;195.10000;978791.20174;0.00000;-4531.51340
22.70000;195.10000;978787.45523;0.00000;-4591.96950
22.60000;195.10000;978787.08995;0.00000;-4570.39896
22.50000;195.10000;978787.87369;0.00000;-4643.45755
22.40000;195.10000;978786.14414;0.00000;-4634.66254
22.30000;195.10000;978779.78047;0.00000;-4632.31187
22.20000;195.10000;978777.29494;0.00000;-4656.61148
22.10000;195.10000;978772.60047;0.00000;-4647.28211
22.00000;195.10000;978764.26241;0.00000;-4752.19090
21.90000;195.10000;978765.08230;0.00000;-4399.05235
21.80000;195.10000;978764.31171;0.00000;-4464.24199
21.70000;195.10000;978745.57340;0.00000;-4734.01256
21.60000;195.10000;978744.41596;0.00000;-4753.95691
21.50000;195.10000;978742.85151;0.00000;-4710.30414
21.40000;195.10000;978734.39854;0.00000;-4963.66939
21.30000;195.10000;978743.92070;0.00000;-4464.74439
21.20000;195.10000;978731.93490;0.00000;-4889.57924
21.10000;195.10000;978717.37571;0.00000;-4764.29020
21.00000;195.10000;978715.60996;0.00000;-4839.82845
20.90000;195.10000;978708.12928;0.00000;-4893.53177
20.80000;195.10000;978699.64980;0.00000;-4893.93452
20.70000;195.10000;978690.64253;0.00000;-4950.36331
20.60000;195.10000;978682.99111;0.00000;-4972.40468
20.50000;195.10000;978677.97746;0.00000;-4977.43268
20.40000;195.10000;978677.70347;0.00000;-4911.04481
20.30000;195.10000;978671.78996;0.00000;-4974.77016
20.20000;195.10000;978666.32729;0.00000;-4895.29931
20.10000;195.10000;978651.90174;0.00000;-4949.62762
20.00000;195.10000;978649.56408;0.00000;-4777.47930
19.90000;195.10000;978640.86530;0.00000;-5078.85043
19.80000;195.10000;978633.10236;0.00000;-4870.93654
19.70000;195.10000;978623.60992;0.00000;-5380.61511
19.60000;195.10000;978615.80020;0.00000;-5365.40008
19.50000;195.10000;978615.07504;0.00000;-5400.35585
19.40000;195.10000;978610.27375;0.00000;-5357.26211
19.30000;195.10000;978605.41344;0.00000;-5379.03052
19.20000;195.10000;978596.78885;0.00000;-5417.28594
19.10000;195.10000;978592.34155;0.00000;-5368.62154
19.00000;195.10000;978585.91404;0.00000;-5418.54104
18.90000;195.10000;978576.43866;0.00000;-5477.99312
18.80000;195.10000;978558.35355;0.00000;-5734.48065
18.70000;195.10000;978561.39307;0.00000;-5416.54834
18.60000;195.10000;978566.00187;0.00000;-5298.75269
18.50000;195.10000;978552.52885;0.00000;-5418.99194
18.40000;195.10000;978538.70692;0.00000;-5572.05168
18.30000;195.10000;978527.59053;0.00000;-5591.07065
18.20000;195.10000;978520.40521;0.00000;-5606.73195
18.10000;195.10000;978515.40690;0.00000;-5589.55286
18.00000;195.10000;978516.64214;0.00000;-5494.23251
17.90000;195.10000;978508.68982;0.00000;-5542.99672
