latitude; longitude; gravity; height; topo
28.60000;126.20000;979256.90805;0.00000;-115.48424
28.40000;126.20000;979253.62348;0.00000;-107.43381
28.20000;126.20000;979231.91539;0.00000;-105.38344
28.00000;126.20000;979206.58581;0.00000;-134.69441
27.80000;126.20000;979212.37959;0.00000;-159.50910
27.60000;126.20000;979166.18242;0.00000;-915.20867
27.40000;126.20000;979149.22322;0.00000;-1140.20241
27.20000;126.20000;979148.11867;0.00000;-1134.10511
27.00000;126.20000;979129.87343;0.00000;-1512.73081
45.00000;126.40000;980576.99653;186.00000;190.76730
44.80000;126.40000;980557.82848;207.00000;205.17137
44.60000;126.40000;980546.94697;160.00000;167.36121
44.40000;126.40000;980526.12953;166.00000;166.26883
44.20000;126.40000;980499.64776;210.00000;213.94314
44.00000;126.40000;980475.69004;181.00000;168.47030
43.80000;126.40000;980445.87738;266.00000;341.48242
43.60000;126.40000;980410.54747;293.00000;271.53434
43.40000;126.40000;980332.53247;572.00000;513.76415
43.20000;126.40000;980350.27586;451.00000;467.93826
43.00000;126.40000;980341.41913;350.00000;350.13236
42.80000;126.40000;980335.66527;287.00000;293.03168
42.60000;126.40000;980232.58876;624.00000;435.50422
42.40000;126.40000;980271.67082;472.00000;542.42135
42.20000;126.40000;980181.13482;798.00000;890.95518
42.00000;126.40000;980202.61976;605.00000;715.25726
41.80000;126.40000;980109.43402;880.00000;733.13232
41.60000;126.40000;979968.55893;1316.00000;957.10443
41.40000;126.40000;980140.11845;550.00000;528.14195
41.20000;126.40000;980143.02589;460.00000;447.44424
41.00000;126.40000;980064.33120;640.00000;466.30270
40.80000;126.40000;980008.51692;872.00000;890.32530
40.60000;126.40000;980047.55689;584.00000;571.55702
40.40000;126.40000;979950.02257;925.00000;883.87135
40.20000;126.40000;980064.45603;299.00000;315.39875
40.00000;126.40000;979859.06494;1209.00000;1010.25364
39.80000;126.40000;980096.24029;212.00000;289.05521
39.60000;126.40000;980071.60139;290.00000;261.46314
39.40000;126.40000;980012.01108;447.00000;348.15219
39.20000;126.40000;980035.93798;360.00000;398.70389
39.00000;126.40000;980023.53545;308.00000;388.76664
38.80000;126.40000;979946.94952;493.00000;479.88567
38.60000;126.40000;980028.08060;151.00000;206.35664
38.40000;126.40000;979993.47692;209.00000;186.33841
38.20000;126.40000;980023.14264;26.00000;54.79146
38.00000;126.40000;979999.55633;25.00000;36.31247
37.80000;126.40000;979979.12442;28.00000;28.60655
37.60000;126.40000;979967.08200;7.00000;26.33438
37.40000;126.40000;979936.19894;6.00000;8.47439
37.20000;126.40000;979924.38208;0.00000;9.32724
37.00000;126.40000;979919.26731;5.00000;6.13706
36.80000;126.40000;979849.02515;162.00000;68.14228
36.60000;126.40000;979882.69124;0.00000;20.17182
36.40000;126.40000;979874.69149;0.00000;18.61128
36.20000;126.40000;979854.55818;0.00000;-6.88666
36.00000;126.40000;979844.19792;0.00000;-19.42013
35.80000;126.40000;979834.29911;0.00000;19.81579
35.60000;126.40000;979796.47758;0.00000;-0.91619
35.40000;126.40000;979770.68309;0.00000;29.52115
35.20000;126.40000;979739.47836;54.00000;33.45296
35.00000;126.40000;979744.59290;3.00000;34.86813
34.80000;126.40000;979721.93623;9.00000;17.41144
34.60000;126.40000;979704.51320;18.00000;7.43910
34.40000;126.40000;979701.01101;0.00000;-14.18180
34.20000;126.40000;979683.45693;0.00000;-20.38631
34.00000;126.40000;979665.81133;0.00000;-38.59311
33.80000;126.40000;979643.43826;0.00000;-107.76903
33.60000;126.40000;979633.37895;0.00000;-113.21350
33.40000;126.40000;979520.49798;503.00000;502.62211
33.20000;126.40000;979599.94066;0.00000;-48.05328
33.00000;126.40000;979573.70323;0.00000;-102.83924
32.80000;126.40000;979553.47069;0.00000;-121.65205
32.60000;126.40000;979533.58221;0.00000;-113.61257
32.40000;126.40000;979516.35313;0.00000;-95.99201
32.20000;126.40000;979512.95841;0.00000;-94.29658
32.00000;126.40000;979495.01419;0.00000;-110.69760
31.80000;126.40000;979486.88812;0.00000;-90.75842
31.60000;126.40000;979470.68094;0.00000;-87.15747
31.40000;126.40000;979457.64264;0.00000;-73.10657
31.20000;126.40000;979429.43277;0.00000;-82.35330
31.00000;126.40000;979416.20211;0.00000;-73.83705
