latitude; longitude; gravity; height; topo
47,00000;250,20000;980430,98359;1204,00000;1201,66563
46,80000;250,20000;980386,98750;1329,00000;1299,62056
46,60000;250,20000;980344,06276;1438,00000;1421,32451
46,40000;250,20000;980354,34727;1312,00000;1293,76541
46,20000;250,20000;980304,61242;1431,00000;1471,66038
46,00000;250,20000;980272,02022;1435,00000;1411,61712
45,80000;250,20000;980283,64005;1232,00000;1255,19349
45,60000;250,20000;980218,59545;1571,00000;1655,02485
45,40000;250,20000;980107,13545;1977,00000;1851,92217
45,20000;250,20000;979852,07840;3045,00000;3133,12742
45,00000;250,20000;979948,00905;2496,00000;2416,25398
75,00000;250,40000;982801,00969;154,00000;143,45392
74,80000;250,40000;982822,68180;0,00000;-145,51097
74,60000;250,40000;982810,86454;0,00000;-263,77270
74,40000;250,40000;982797,71276;0,00000;-418,24007
74,20000;250,40000;982799,39896;0,00000;-512,49639
74,00000;250,40000;982798,29108;0,00000;-376,28466
73,80000;250,40000;982802,43695;0,00000;-106,88946
73,60000;250,40000;982777,30319;0,00000;-109,01618
73,40000;250,40000;982747,31248;0,00000;-130,39756
73,20000;250,40000;982721,95684;0,00000;-286,54522
73,00000;250,40000;982724,04060;0,00000;-188,00512
72,80000;250,40000;982664,34161;215,00000;116,17057
72,60000;250,40000;982682,95426;153,00000;254,45960
72,40000;250,40000;982665,93545;151,00000;209,16090
72,20000;250,40000;982625,61570;305,00000;265,58218
72,00000;250,40000;982620,83309;321,00000;320,29277
71,80000;250,40000;982605,67006;313,00000;315,99842
71,60000;250,40000;982612,45185;226,00000;248,35074
71,40000;250,40000;982604,53158;192,00000;203,13048
71,20000;250,40000;982579,99759;191,00000;186,48855
71,00000;250,40000;982549,87938;201,00000;194,46684
70,80000;250,40000;982553,66358;144,00000;150,76944
70,60000;250,40000;982537,87732;168,00000;161,46790
70,40000;250,40000;982537,68656;116,00000;124,12411
70,20000;250,40000;982525,67506;140,00000;144,30578
70,00000;250,40000;982539,66135;110,00000;120,73809
69,80000;250,40000;982536,21122;65,00000;86,53578
69,60000;250,40000;982508,71298;89,00000;92,07406
69,40000;250,40000;982484,34067;148,00000;163,24716
69,20000;250,40000;982484,93961;103,00000;102,79121
69,00000;250,40000;982467,09796;139,00000;138,03117
68,80000;250,40000;982459,66570;123,00000;142,24650
68,60000;250,40000;982465,26506;0,00000;-99,17342
68,40000;250,40000;982444,94702;0,00000;-205,73673
68,20000;250,40000;982432,22495;0,00000;-4,47570
68,00000;250,40000;982422,08905;0,00000;-147,44268
67,80000;250,40000;982410,26978;0,00000;-80,95582
67,60000;250,40000;982344,86234;219,00000;159,93481
67,40000;250,40000;982334,43746;288,00000;320,07072
67,20000;250,40000;982345,78475;232,00000;287,83813
67,00000;250,40000;982297,39418;365,00000;380,29432
66,80000;250,40000;982310,00718;304,00000;302,83222
66,60000;250,40000;982312,59345;327,00000;341,95216
66,40000;250,40000;982276,83266;316,00000;302,03879
66,20000;250,40000;982259,66423;378,00000;402,95936
66,00000;250,40000;982171,64907;577,00000;565,59116
65,80000;250,40000;982172,73739;543,00000;564,70797
65,60000;250,40000;982161,24710;544,00000;546,49167
65,40000;250,40000;982156,02481;529,00000;526,55810
65,20000;250,40000;982158,43830;454,00000;445,97976
65,00000;250,40000;982144,67259;443,00000;450,79283
64,80000;250,40000;982114,99755;455,00000;456,32868
64,60000;250,40000;982095,63844;487,00000;484,05246
64,40000;250,40000;982101,30935;433,00000;421,16062
64,20000;250,40000;982093,28520;422,00000;421,31175
64,00000;250,40000;982073,42467;439,00000;413,79916
63,80000;250,40000;982077,82525;401,00000;396,23463
63,60000;250,40000;982017,09887;541,00000;529,60197
63,40000;250,40000;981975,17636;628,00000;583,98118
63,20000;250,40000;982046,37283;354,00000;352,06276
63,00000;250,40000;982063,96772;250,00000;288,92236
62,80000;250,40000;982052,36581;156,00000;151,89530
62,60000;250,40000;981998,33783;305,00000;288,43131
62,40000;250,40000;981996,95935;317,00000;317,44534
62,20000;250,40000;981970,00672;304,00000;300,64333
62,00000;250,40000;981939,30507;351,00000;354,39046
61,80000;250,40000;981917,80502;353,00000;354,78197
61,60000;250,40000;981897,51402;354,00000;352,75289
61,40000;250,40000;981872,07126;401,00000;379,16681
61,20000;250,40000;981872,59607;347,00000;348,10110
61,00000;250,40000;981854,98051;381,00000;389,88443
60,80000;250,40000;981848,95446;353,00000;342,98085
60,60000;250,40000;981839,58415;331,00000;349,86825
60,40000;250,40000;981821,73804;344,00000;343,05436
60,20000;250,40000;981805,47121;355,00000;366,12819
60,00000;250,40000;981783,46987;383,00000;378,93716
59,80000;250,40000;981766,90098;410,00000;376,18894
59,60000;250,40000;981778,15198;304,00000;303,27939
59,40000;250,40000;981774,10130;207,00000;212,51290
59,20000;250,40000;981756,63974;207,00000;208,90414
59,00000;250,40000;981726,44112;242,00000;234,82725
58,80000;250,40000;981707,42598;278,00000;283,15893
58,60000;250,40000;981680,33179;303,00000;302,42587
58,40000;250,40000;981660,99790;331,00000;337,80240
58,20000;250,40000;981641,30034;375,00000;376,41414
58,00000;250,40000;981604,28951;498,00000;509,29772
57,80000;250,40000;981559,31429;555,00000;535,11347
